Subscription ID,Duration,Type
42697,1704 days 00:00:00.000000000,Monthly
42698,485 days 00:00:00.000000000,Monthly
42699,2132 days 00:00:00.000000000,Monthly
42700,5844 days 00:00:00.000000000,Yearly
42703,1642 days 00:00:00.000000000,Monthly
42705,3287 days 00:00:00.000000000,Yearly
42706,2222 days 00:00:00.000000000,Monthly
42709,1854 days 00:00:00.000000000,Monthly
42711,0 days 00:00:00.000000000,One Off
42713,457 days 00:00:00.000000000,Monthly
42714,2314 days 00:00:00.000000000,Monthly
42715,5 days 00:00:00.000000000,Daily
42716,44 days 00:00:00.000000000,Daily
42717,2040 days 00:00:00.000000000,Monthly
42718,8035 days 00:00:00.000000000,Yearly
42722,10 days 00:00:00.000000000,Daily
42723,1003 days 00:00:00.000000000,Monthly
42725,0 days 00:00:00.000000000,One Off
42726,47 days 00:00:00.000000000,Daily
42732,1917 days 00:00:00.000000000,Monthly
42734,6209 days 00:00:00.000000000,Yearly
42735,2922 days 00:00:00.000000000,Yearly
42736,9131 days 00:00:00.000000000,Yearly
42738,700 days 00:00:00.000000000,Monthly
42739,0 days 00:00:00.000000000,One Off
42740,44 days 00:00:00.000000000,Daily
42741,17 days 00:00:00.000000000,Daily
42742,2619 days 00:00:00.000000000,Monthly
42744,6 days 00:00:00.000000000,Daily
42748,20 days 00:00:00.000000000,Daily
42749,14610 days 00:00:00.000000000,Yearly
42753,0 days 00:00:00.000000000,One Off
42754,0 days 00:00:00.000000000,One Off
42756,4749 days 00:00:00.000000000,Yearly
42758,2526 days 00:00:00.000000000,Monthly
42759,49 days 00:00:00.000000000,Daily
42761,9131 days 00:00:00.000000000,Yearly
42762,53 days 00:00:00.000000000,Daily
42763,1645 days 00:00:00.000000000,Monthly
42766,0 days 00:00:00.000000000,One Off
42767,4748 days 00:00:00.000000000,Yearly
42769,0 days 00:00:00.000000000,One Off
42772,2588 days 00:00:00.000000000,Monthly
42773,5114 days 00:00:00.000000000,Yearly
42774,49 days 00:00:00.000000000,Daily
42775,2131 days 00:00:00.000000000,Monthly
42776,1277 days 00:00:00.000000000,Monthly
42777,1187 days 00:00:00.000000000,Monthly
42778,27 days 00:00:00.000000000,Daily
42780,23 days 00:00:00.000000000,Daily
42782,1096 days 00:00:00.000000000,Monthly
42783,1612 days 00:00:00.000000000,Monthly
42784,2527 days 00:00:00.000000000,Monthly
42788,1857 days 00:00:00.000000000,Monthly
42790,2680 days 00:00:00.000000000,Monthly
42791,13149 days 00:00:00.000000000,Yearly
42792,426 days 00:00:00.000000000,Monthly
42793,12 days 00:00:00.000000000,Daily
42794,0 days 00:00:00.000000000,One Off
42796,55 days 00:00:00.000000000,Daily
42797,16 days 00:00:00.000000000,Daily
42798,6574 days 00:00:00.000000000,Yearly
42799,1734 days 00:00:00.000000000,Monthly
42800,8766 days 00:00:00.000000000,Yearly
42801,9862 days 00:00:00.000000000,Yearly
42802,1857 days 00:00:00.000000000,Monthly
42806,37 days 00:00:00.000000000,Daily
42807,1826 days 00:00:00.000000000,Yearly
42809,18 days 00:00:00.000000000,Daily
42810,3 days 00:00:00.000000000,Daily
42813,1278 days 00:00:00.000000000,Monthly
42815,1552 days 00:00:00.000000000,Monthly
42817,792 days 00:00:00.000000000,Monthly
42819,1826 days 00:00:00.000000000,Yearly
42820,0 days 00:00:00.000000000,One Off
42821,49 days 00:00:00.000000000,Daily
42822,851 days 00:00:00.000000000,Monthly
42823,7670 days 00:00:00.000000000,Yearly
42824,7305 days 00:00:00.000000000,Yearly
42826,1854 days 00:00:00.000000000,Monthly
42831,25 days 00:00:00.000000000,Daily
42832,1279 days 00:00:00.000000000,Monthly
42833,0 days 00:00:00.000000000,One Off
42835,13 days 00:00:00.000000000,Daily
42837,40 days 00:00:00.000000000,Daily
42838,5479 days 00:00:00.000000000,Yearly
42840,122 days 00:00:00.000000000,Yearly
42841,9131 days 00:00:00.000000000,Yearly
42848,20 days 00:00:00.000000000,Daily
42852,2404 days 00:00:00.000000000,Monthly
42853,1461 days 00:00:00.000000000,Monthly
42854,0 days 00:00:00.000000000,One Off
42855,4 days 00:00:00.000000000,Daily
42858,4748 days 00:00:00.000000000,Yearly
42859,47 days 00:00:00.000000000,Daily
42861,1188 days 00:00:00.000000000,Monthly
42866,1064 days 00:00:00.000000000,Monthly
42867,46 days 00:00:00.000000000,Daily
42868,24 days 00:00:00.000000000,Daily
42869,975 days 00:00:00.000000000,Monthly
42871,0 days 00:00:00.000000000,One Off
42876,28 days 00:00:00.000000000,Daily
42877,2284 days 00:00:00.000000000,Monthly
42880,12053 days 00:00:00.000000000,Yearly
42881,3653 days 00:00:00.000000000,Yearly
42883,11323 days 00:00:00.000000000,Yearly
42885,3287 days 00:00:00.000000000,Yearly
42888,3287 days 00:00:00.000000000,Yearly
42893,32 days 00:00:00.000000000,Daily
42895,700 days 00:00:00.000000000,Monthly
42897,274 days 00:00:00.000000000,Monthly
42899,12054 days 00:00:00.000000000,Yearly
42901,8401 days 00:00:00.000000000,Yearly
42902,0 days 00:00:00.000000000,One Off
42906,2039 days 00:00:00.000000000,Monthly
42907,2250 days 00:00:00.000000000,Monthly
42909,2100 days 00:00:00.000000000,Monthly
42910,9497 days 00:00:00.000000000,Yearly
42912,6210 days 00:00:00.000000000,Yearly
42914,5 days 00:00:00.000000000,Daily
42916,1461 days 00:00:00.000000000,Yearly
42917,2495 days 00:00:00.000000000,Monthly
42920,38 days 00:00:00.000000000,Daily
42921,4383 days 00:00:00.000000000,Yearly
42922,1218 days 00:00:00.000000000,Monthly
42926,335 days 00:00:00.000000000,Monthly
42929,53 days 00:00:00.000000000,Daily
42930,0 days 00:00:00.000000000,One Off
42931,1826 days 00:00:00.000000000,Yearly
42932,2434 days 00:00:00.000000000,Monthly
42934,9132 days 00:00:00.000000000,Yearly
42936,943 days 00:00:00.000000000,Monthly
42944,2192 days 00:00:00.000000000,Yearly
42953,2466 days 00:00:00.000000000,Monthly
42954,44 days 00:00:00.000000000,Daily
42959,0 days 00:00:00.000000000,One Off
42961,8401 days 00:00:00.000000000,Yearly
42964,3652 days 00:00:00.000000000,Yearly
42965,10227 days 00:00:00.000000000,Yearly
42966,0 days 00:00:00.000000000,One Off
42967,1918 days 00:00:00.000000000,Monthly
42968,37 days 00:00:00.000000000,Daily
42976,0 days 00:00:00.000000000,One Off
42977,44 days 00:00:00.000000000,Daily
42978,0 days 00:00:00.000000000,One Off
42983,8035 days 00:00:00.000000000,Yearly
42984,426 days 00:00:00.000000000,Monthly
42990,1673 days 00:00:00.000000000,Monthly
42991,1826 days 00:00:00.000000000,Yearly
42993,1795 days 00:00:00.000000000,Monthly
42995,10 days 00:00:00.000000000,Daily
42996,92 days 00:00:00.000000000,Daily
42998,0 days 00:00:00.000000000,One Off
42999,1308 days 00:00:00.000000000,Monthly
43000,276 days 00:00:00.000000000,Monthly
43001,4018 days 00:00:00.000000000,Yearly
43004,2557 days 00:00:00.000000000,Yearly
43006,7671 days 00:00:00.000000000,Yearly
43011,15340 days 00:00:00.000000000,Yearly
43015,32 days 00:00:00.000000000,Daily
43019,1582 days 00:00:00.000000000,Monthly
43020,1037 days 00:00:00.000000000,Monthly
43022,14610 days 00:00:00.000000000,Yearly
43023,8401 days 00:00:00.000000000,Yearly
43024,0 days 00:00:00.000000000,One Off
43025,120 days 00:00:00.000000000,One Off
43026,0 days 00:00:00.000000000,One Off
43027,2219 days 00:00:00.000000000,Monthly
43028,0 days 00:00:00.000000000,One Off
43029,2100 days 00:00:00.000000000,Monthly
43030,5478 days 00:00:00.000000000,Yearly
43032,1523 days 00:00:00.000000000,Monthly
43038,0 days 00:00:00.000000000,One Off
43040,2465 days 00:00:00.000000000,Monthly
43043,16071 days 00:00:00.000000000,Yearly
43044,7670 days 00:00:00.000000000,Yearly
43045,44 days 00:00:00.000000000,Daily
43046,51 days 00:00:00.000000000,Daily
43049,639 days 00:00:00.000000000,Monthly
43050,0 days 00:00:00.000000000,One Off
43052,0 days 00:00:00.000000000,One Off
43053,2191 days 00:00:00.000000000,Yearly
43056,641 days 00:00:00.000000000,Monthly
43060,7305 days 00:00:00.000000000,Yearly
43061,457 days 00:00:00.000000000,Monthly
43062,14 days 00:00:00.000000000,Daily
43063,8035 days 00:00:00.000000000,Yearly
43065,2192 days 00:00:00.000000000,Yearly
43067,822 days 00:00:00.000000000,Monthly
43072,8766 days 00:00:00.000000000,Yearly
43073,33 days 00:00:00.000000000,Daily
43077,11 days 00:00:00.000000000,Daily
43078,13514 days 00:00:00.000000000,Yearly
43080,7305 days 00:00:00.000000000,Yearly
43081,6209 days 00:00:00.000000000,Yearly
43083,1767 days 00:00:00.000000000,Monthly
43084,2191 days 00:00:00.000000000,Monthly
43085,25 days 00:00:00.000000000,Daily
43087,0 days 00:00:00.000000000,One Off
43094,1887 days 00:00:00.000000000,Monthly
43095,487 days 00:00:00.000000000,Monthly
43097,14 days 00:00:00.000000000,Daily
43098,9496 days 00:00:00.000000000,Yearly
43099,10227 days 00:00:00.000000000,Yearly
43100,2922 days 00:00:00.000000000,Yearly
43107,1492 days 00:00:00.000000000,Monthly
43108,8035 days 00:00:00.000000000,Yearly
43109,31 days 00:00:00.000000000,Daily
43111,1157 days 00:00:00.000000000,Monthly
43112,2618 days 00:00:00.000000000,Monthly
43113,577 days 00:00:00.000000000,Monthly
43116,3652 days 00:00:00.000000000,Yearly
43118,4 days 00:00:00.000000000,Daily
43119,2283 days 00:00:00.000000000,Monthly
43120,1096 days 00:00:00.000000000,Monthly
43121,2284 days 00:00:00.000000000,Monthly
43123,8401 days 00:00:00.000000000,Yearly
43125,517 days 00:00:00.000000000,Monthly
43127,9862 days 00:00:00.000000000,Yearly
43130,32 days 00:00:00.000000000,Daily
43131,610 days 00:00:00.000000000,Monthly
43133,15 days 00:00:00.000000000,Daily
43134,4748 days 00:00:00.000000000,Yearly
43135,610 days 00:00:00.000000000,Monthly
43138,0 days 00:00:00.000000000,One Off
43139,0 days 00:00:00.000000000,One Off
43140,4383 days 00:00:00.000000000,Yearly
43141,10592 days 00:00:00.000000000,Yearly
43142,2465 days 00:00:00.000000000,Monthly
43143,90 days 00:00:00.000000000,Monthly
43146,8766 days 00:00:00.000000000,Yearly
43147,0 days 00:00:00.000000000,One Off
43149,0 days 00:00:00.000000000,One Off
43151,0 days 00:00:00.000000000,One Off
43155,0 days 00:00:00.000000000,One Off
43157,2587 days 00:00:00.000000000,Monthly
43160,0 days 00:00:00.000000000,One Off
43161,9131 days 00:00:00.000000000,Yearly
43163,54 days 00:00:00.000000000,Daily
43164,0 days 00:00:00.000000000,One Off
43169,0 days 00:00:00.000000000,One Off
43170,1155 days 00:00:00.000000000,Monthly
43172,670 days 00:00:00.000000000,Monthly
43173,0 days 00:00:00.000000000,One Off
43174,0 days 00:00:00.000000000,One Off
43175,8400 days 00:00:00.000000000,Yearly
43176,0 days 00:00:00.000000000,One Off
43177,10958 days 00:00:00.000000000,Yearly
43178,912 days 00:00:00.000000000,Monthly
43180,793 days 00:00:00.000000000,Monthly
43181,0 days 00:00:00.000000000,One Off
43182,45 days 00:00:00.000000000,Daily
43186,2252 days 00:00:00.000000000,Monthly
43187,8036 days 00:00:00.000000000,Yearly
43188,2129 days 00:00:00.000000000,Monthly
43194,53 days 00:00:00.000000000,Daily
43195,55 days 00:00:00.000000000,Daily
43199,245 days 00:00:00.000000000,Monthly
43200,7305 days 00:00:00.000000000,Yearly
43205,3287 days 00:00:00.000000000,Yearly
43206,45 days 00:00:00.000000000,Daily
43207,0 days 00:00:00.000000000,One Off
43208,31 days 00:00:00.000000000,Daily
43209,4748 days 00:00:00.000000000,Yearly
43212,2616 days 00:00:00.000000000,Monthly
43213,24 days 00:00:00.000000000,Daily
43214,672 days 00:00:00.000000000,Monthly
43217,40 days 00:00:00.000000000,Daily
43218,943 days 00:00:00.000000000,Monthly
43220,0 days 00:00:00.000000000,One Off
43221,1461 days 00:00:00.000000000,Yearly
43225,4 days 00:00:00.000000000,Daily
43227,2494 days 00:00:00.000000000,Monthly
43229,1948 days 00:00:00.000000000,Monthly
43232,2526 days 00:00:00.000000000,Monthly
43239,7671 days 00:00:00.000000000,Yearly
43240,1826 days 00:00:00.000000000,Monthly
43241,6575 days 00:00:00.000000000,Yearly
43242,1126 days 00:00:00.000000000,Monthly
43246,8036 days 00:00:00.000000000,Yearly
43247,244 days 00:00:00.000000000,Monthly
43248,0 days 00:00:00.000000000,One Off
43249,4018 days 00:00:00.000000000,Yearly
43250,0 days 00:00:00.000000000,One Off
43251,7305 days 00:00:00.000000000,Yearly
43252,1096 days 00:00:00.000000000,Monthly
43253,3288 days 00:00:00.000000000,Yearly
43254,9132 days 00:00:00.000000000,Yearly
43258,1096 days 00:00:00.000000000,Yearly
43260,9497 days 00:00:00.000000000,Yearly
43262,0 days 00:00:00.000000000,One Off
43263,15 days 00:00:00.000000000,Daily
43268,1461 days 00:00:00.000000000,Monthly
43269,54 days 00:00:00.000000000,Daily
43271,0 days 00:00:00.000000000,One Off
43276,11323 days 00:00:00.000000000,Yearly
43277,6574 days 00:00:00.000000000,Yearly
43278,14 days 00:00:00.000000000,Daily
43279,1157 days 00:00:00.000000000,Monthly
43281,8400 days 00:00:00.000000000,Yearly
43283,1371 days 00:00:00.000000000,Monthly
43284,38 days 00:00:00.000000000,Daily
43285,0 days 00:00:00.000000000,One Off
43286,33 days 00:00:00.000000000,Daily
43288,5113 days 00:00:00.000000000,Yearly
43291,4018 days 00:00:00.000000000,Yearly
43292,0 days 00:00:00.000000000,One Off
43295,973 days 00:00:00.000000000,Monthly
43296,9 days 00:00:00.000000000,Daily
43299,1006 days 00:00:00.000000000,Monthly
43303,8 days 00:00:00.000000000,Daily
43305,3288 days 00:00:00.000000000,Yearly
43307,0 days 00:00:00.000000000,One Off
43311,4 days 00:00:00.000000000,Daily
43312,2069 days 00:00:00.000000000,Monthly
43315,2435 days 00:00:00.000000000,Monthly
43321,43 days 00:00:00.000000000,Daily
43323,546 days 00:00:00.000000000,Monthly
43324,2162 days 00:00:00.000000000,Monthly
43325,5479 days 00:00:00.000000000,Yearly
43326,0 days 00:00:00.000000000,One Off
43327,0 days 00:00:00.000000000,One Off
43332,2071 days 00:00:00.000000000,Monthly
43337,5114 days 00:00:00.000000000,Yearly
43340,1369 days 00:00:00.000000000,Monthly
43343,758 days 00:00:00.000000000,Monthly
43352,26 days 00:00:00.000000000,Daily
43355,6575 days 00:00:00.000000000,Yearly
43356,8035 days 00:00:00.000000000,Yearly
43357,1338 days 00:00:00.000000000,Monthly
43358,2072 days 00:00:00.000000000,Monthly
43359,1187 days 00:00:00.000000000,Monthly
43361,518 days 00:00:00.000000000,Monthly
43362,0 days 00:00:00.000000000,One Off
43365,11323 days 00:00:00.000000000,Yearly
43366,6 days 00:00:00.000000000,Daily
43367,1461 days 00:00:00.000000000,Yearly
43373,1096 days 00:00:00.000000000,Yearly
43375,1005 days 00:00:00.000000000,Monthly
43376,1827 days 00:00:00.000000000,Yearly
43379,2557 days 00:00:00.000000000,Monthly
43381,0 days 00:00:00.000000000,One Off
43382,0 days 00:00:00.000000000,One Off
43387,11688 days 00:00:00.000000000,Yearly
43388,2375 days 00:00:00.000000000,Monthly
43389,8036 days 00:00:00.000000000,Yearly
43392,2557 days 00:00:00.000000000,Monthly
43393,5479 days 00:00:00.000000000,Yearly
43396,1977 days 00:00:00.000000000,Monthly
43397,1096 days 00:00:00.000000000,Yearly
43398,5844 days 00:00:00.000000000,Yearly
43400,1737 days 00:00:00.000000000,Monthly
43407,15340 days 00:00:00.000000000,Yearly
43412,1096 days 00:00:00.000000000,Monthly
43413,13514 days 00:00:00.000000000,Yearly
43417,2739 days 00:00:00.000000000,Monthly
43418,153 days 00:00:00.000000000,Monthly
43420,7670 days 00:00:00.000000000,Yearly
43421,2040 days 00:00:00.000000000,Monthly
43423,8400 days 00:00:00.000000000,Yearly
43426,39 days 00:00:00.000000000,Daily
43431,5844 days 00:00:00.000000000,Yearly
43435,14975 days 00:00:00.000000000,Yearly
43436,0 days 00:00:00.000000000,One Off
43438,2008 days 00:00:00.000000000,Monthly
43439,0 days 00:00:00.000000000,One Off
43440,55 days 00:00:00.000000000,Daily
43441,2437 days 00:00:00.000000000,Monthly
43442,13514 days 00:00:00.000000000,Yearly
43443,10227 days 00:00:00.000000000,Yearly
43446,2192 days 00:00:00.000000000,Yearly
43447,13149 days 00:00:00.000000000,Yearly
43453,13 days 00:00:00.000000000,Daily
43456,18 days 00:00:00.000000000,Daily
43457,10957 days 00:00:00.000000000,Yearly
43463,0 days 00:00:00.000000000,One Off
43470,36 days 00:00:00.000000000,Daily
43471,1854 days 00:00:00.000000000,Monthly
43472,35 days 00:00:00.000000000,Daily
43473,6 days 00:00:00.000000000,Daily
43475,3652 days 00:00:00.000000000,Yearly
43476,578 days 00:00:00.000000000,Monthly
43480,92 days 00:00:00.000000000,Monthly
43481,791 days 00:00:00.000000000,Monthly
43482,1065 days 00:00:00.000000000,Monthly
43484,0 days 00:00:00.000000000,One Off
43485,1188 days 00:00:00.000000000,Monthly
43486,16071 days 00:00:00.000000000,Yearly
43487,0 days 00:00:00.000000000,One Off
43488,35 days 00:00:00.000000000,Daily
43496,1735 days 00:00:00.000000000,Monthly
43499,1675 days 00:00:00.000000000,Monthly
43504,41 days 00:00:00.000000000,Daily
43507,5479 days 00:00:00.000000000,Yearly
43509,7670 days 00:00:00.000000000,Yearly
43511,0 days 00:00:00.000000000,One Off
43512,7670 days 00:00:00.000000000,Yearly
43513,41 days 00:00:00.000000000,Daily
43515,21 days 00:00:00.000000000,Daily
43518,0 days 00:00:00.000000000,One Off
43519,2345 days 00:00:00.000000000,Monthly
43524,395 days 00:00:00.000000000,Monthly
43527,8036 days 00:00:00.000000000,Yearly
43532,9862 days 00:00:00.000000000,Yearly
43535,35 days 00:00:00.000000000,Daily
43536,47 days 00:00:00.000000000,Daily
43539,548 days 00:00:00.000000000,Monthly
43540,1277 days 00:00:00.000000000,Monthly
43542,19 days 00:00:00.000000000,Daily
43543,1461 days 00:00:00.000000000,Monthly
43544,1582 days 00:00:00.000000000,Monthly
43548,0 days 00:00:00.000000000,One Off
43549,23 days 00:00:00.000000000,Daily
43550,44 days 00:00:00.000000000,Daily
43551,2646 days 00:00:00.000000000,Monthly
43554,6574 days 00:00:00.000000000,Yearly
43555,1247 days 00:00:00.000000000,Monthly
43556,1400 days 00:00:00.000000000,Monthly
43558,51 days 00:00:00.000000000,Daily
43563,0 days 00:00:00.000000000,One Off
43564,44 days 00:00:00.000000000,Daily
43568,0 days 00:00:00.000000000,One Off
43569,43 days 00:00:00.000000000,Daily
43573,2010 days 00:00:00.000000000,Monthly
43574,2192 days 00:00:00.000000000,Monthly
43575,2283 days 00:00:00.000000000,Monthly
43578,51 days 00:00:00.000000000,Daily
43580,21 days 00:00:00.000000000,Daily
43581,2221 days 00:00:00.000000000,Monthly
43582,10958 days 00:00:00.000000000,Yearly
43583,304 days 00:00:00.000000000,Monthly
43590,2557 days 00:00:00.000000000,Yearly
43591,1277 days 00:00:00.000000000,Monthly
43592,1249 days 00:00:00.000000000,Monthly
43593,1735 days 00:00:00.000000000,Monthly
43595,7670 days 00:00:00.000000000,Yearly
43597,44 days 00:00:00.000000000,Daily
43598,242 days 00:00:00.000000000,Daily
43599,47 days 00:00:00.000000000,Daily
43602,212 days 00:00:00.000000000,Daily
43603,12784 days 00:00:00.000000000,Yearly
43604,1400 days 00:00:00.000000000,Monthly
43605,1461 days 00:00:00.000000000,Yearly
43607,151 days 00:00:00.000000000,Yearly
43610,0 days 00:00:00.000000000,One Off
43611,26 days 00:00:00.000000000,Daily
43613,13149 days 00:00:00.000000000,Yearly
43614,2313 days 00:00:00.000000000,Monthly
43615,47 days 00:00:00.000000000,Daily
43616,0 days 00:00:00.000000000,One Off
43621,5 days 00:00:00.000000000,Daily
43622,2101 days 00:00:00.000000000,Monthly
43624,26 days 00:00:00.000000000,Daily
43625,15706 days 00:00:00.000000000,Yearly
43626,23 days 00:00:00.000000000,Daily
43628,426 days 00:00:00.000000000,Monthly
43631,10592 days 00:00:00.000000000,Yearly
43633,10 days 00:00:00.000000000,Daily
